GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA geoid 1069,GEOGRAPHY*NAME_CLASS*U,Castella-Lleó,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,,,,,,,Castella-Lleó (regne)
BITECA geoid 1072,GEOGRAPHY*NAME_CLASS*U,Xàtiva,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,1991-05-31,AVENOZA,,,,,Xàtiva
BITECA geoid 1073,GEOGRAPHY*NAME_CLASS*U,Roma,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,1995-10-11,AVENOZA,,,,,Roma
BITECA geoid 1074,GEOGRAPHY*NAME_CLASS*U,Macedònia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,,,,,,,Macedònia (regne)
BITECA geoid 1075,GEOGRAPHY*NAME_CLASS*U,Palermo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,2008-12-18,SORIANO,,,,,Palermo
BITECA geoid 1076,GEOGRAPHY*NAME_CLASS*U,Saint-Pierre-du-Chemin (Vendée),,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,2008-12-18,SORIANO,,,,,Saint-Pierre-du-Chemin (Vendée)
BITECA geoid 1077,GEOGRAPHY*NAME_CLASS*U,Paris,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,2008-11-10,AVENOZA,,,,,Paris
BITECA geoid 1078,GEOGRAPHY*NAME_CLASS*U,Certaldo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,,,,,,,Certaldo
BITECA geoid 1080,GEOGRAPHY*NAME_CLASS*U,Pavia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-03,AVENOZA,,,,,,,Pavia
BITECA geoid 1082,GEOGRAPHY*NAME_CLASS*U,El Escorial,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-27,AVENOZA,2000-03-13,AVENOZA,,,,,El Escorial
BITECA geoid 1083,GEOGRAPHY*NAME_CLASS*U,Santa Maria de Barberà,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q9029403,,,,,,,,,,,,,,,,1990-11-28,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q9029403,,2024-02-02,Santa Maria de Barberà (marquesat)
BITECA geoid 1084,GEOGRAPHY*NAME_CLASS*U,Comtat d’Urgell,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1514510,,,,,,,,,,,,,,,,1990-11-29,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1514510,,2024-02-02,Comtat d’Urgell (comtat)
BITECA geoid 1085,GEOGRAPHY*NAME_CLASS*U,Bisbat d’Urgell,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*BI,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q877736,,,,,,,,,,,,,,,,1990-11-29,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q877736,,2024-02-02,Bisbat d’Urgell (bisbat)
BITECA geoid 1086,GEOGRAPHY*NAME_CLASS*U,Oxford,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1379,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-30,AVENOZA,2008-12-18,SORIANO,,,,,Oxford
BITECA geoid 1088,GEOGRAPHY*NAME_CLASS*U,Madrid,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-11-30,AVENOZA,,,,,,,Madrid
BITECA geoid 1089,GEOGRAPHY*NAME_CLASS*U,Guimerà,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-07,AVENOZA,1992-05-26,AVENOZA,,,,,Guimerà
BITECA geoid 1090,GEOGRAPHY*NAME_CLASS*U,Reus,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-07,AVENOZA,2008-12-18,SORIANO,,,,,Reus
BITECA geoid 1091,GEOGRAPHY*NAME_CLASS*U,Olivares,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-07,AVENOZA,,,,,,,Olivares
BITECA geoid 1092,GEOGRAPHY*NAME_CLASS*U,Sant Pere de Rodes,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-11,AVENOZA,2024-02-06,SORIANO,,,,,Sant Pere de Rodes (Altres)
BITECA geoid 1093,GEOGRAPHY*NAME_CLASS*U,Prades,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-11,AVENOZA,,,,,,,Prades
BITECA geoid 1094,GEOGRAPHY*NAME_CLASS*U,Halle,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-11,AVENOZA,,,,,,,Halle
BITECA geoid 1095,GEOGRAPHY*NAME_CLASS*U,Puerto Rico,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-13,AVENOZA,,,,,,,Puerto Rico (nació)
BITECA geoid 1096,GEOGRAPHY*NAME_CLASS*U,San Juan de Puerto Rico,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1095,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-13,AVENOZA,1990-12-13,AVENOZA,,,,,San Juan de Puerto Rico
BITECA geoid 1097,GEOGRAPHY*NAME_CLASS*U,Saint-Julien-de-Vouvantes,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-12-21,AVENOZA,2024-02-06,SORIANO,,,,,Saint-Julien-de-Vouvantes
BITECA geoid 1099,GEOGRAPHY*NAME_CLASS*U,London,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-01-05,AVENOZA,2008-12-18,SORIANO,,,,,London
BITECA geoid 1100,GEOGRAPHY*NAME_CLASS*U,Besalú,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-01-11,AVENOZA,2008-12-18,SORIANO,,,,,Besalú
BITECA geoid 1101,GEOGRAPHY*NAME_CLASS*U,Riudellots de La Selva,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-02-09,AVENOZA,2024-02-06,SORIANO,,,,,Riudellots de La Selva
BITECA geoid 1102,GEOGRAPHY*NAME_CLASS*U,Sicilia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-02-10,AVENOZA,2008-12-18,SORIANO,,,,,Sicilia (regne)
BITECA geoid 1103,GEOGRAPHY*NAME_CLASS*U,Osuna,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-09,AVENOZA,,,,,,,Osuna
BITECA geoid 1104,GEOGRAPHY*NAME_CLASS*U,Rosselló,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-20,AVENOZA,,,,,,,Rosselló (regió)
BITECA geoid 1105,GEOGRAPHY*NAME_CLASS*U,Malta,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-30,AVENOZA,,,,,,,Malta
BITECA geoid 1106,GEOGRAPHY*NAME_CLASS*U,Dénia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-30,AVENOZA,,,,,,,Dénia
BITECA geoid 1107,GEOGRAPHY*NAME_CLASS*U,Ribagorça,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-30,AVENOZA,,,,,,,Ribagorça (regió)
BITECA geoid 1108,GEOGRAPHY*NAME_CLASS*U,Olite,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-30,AVENOZA,,,,,,,Olite
BITECA geoid 1109,GEOGRAPHY*NAME_CLASS*U,Viana,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-30,AVENOZA,,,,,,,Viana
BITECA geoid 1110,GEOGRAPHY*NAME_CLASS*U,Córdoba,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-30,AVENOZA,2014-01-06,FAULHABER,,,,,Córdoba
BITECA geoid 1111,GEOGRAPHY*NAME_CLASS*U,Bolquera,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-30,AVENOZA,,,,,,,Bolquera
BITECA geoid 1112,GEOGRAPHY*NAME_CLASS*U,Núrsia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-31,AVENOZA,,,,,,,Núrsia
BITECA geoid 1113,GEOGRAPHY*NAME_CLASS*U,Cassino,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-31,AVENOZA,2024-02-06,SORIANO,,,,,Cassino
BITECA geoid 1114,GEOGRAPHY*NAME_CLASS*U,Narbonne,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-15,AVENOZA,2008-12-18,SORIANO,,,,,Narbonne
BITECA geoid 1115,GEOGRAPHY*NAME_CLASS*U,Milano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-15,AVENOZA,2008-12-18,SORIANO,,,,,Milano
BITECA geoid 1116,GEOGRAPHY*NAME_CLASS*U,Cocentaina,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1231003,,,,,,,,,,,,,,,,1991-04-15,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1231003,,2024-05-06,Cocentaina
BITECA geoid 1117,GEOGRAPHY*NAME_CLASS*U,Switzerland,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-24,AVENOZA,2011-04-19,ROVIRA,,,,,Switzerland (estat)
BITECA geoid 1118,GEOGRAPHY*NAME_CLASS*U,Còricos,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-24,AVENOZA,2024-02-06,SORIANO,,,,,Còricos
BITECA geoid 1119,GEOGRAPHY*NAME_CLASS*U,Rocabertí,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-24,AVENOZA,2024-05-17,TRIADO,,,,,Rocabertí (vescomtat)
BITECA geoid 1120,GEOGRAPHY*NAME_CLASS*U,Medinaceli,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-24,AVENOZA,,,,,,,Medinaceli
BITECA geoid 1122,GEOGRAPHY*NAME_CLASS*U,Costantino,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-04-30,AVENOZA,,,,,,,Costantino
BITECA geoid 1123,GEOGRAPHY*NAME_CLASS*U,Móra d’Ebre,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q926784,,,,,,,,,,,,,,,,1991-04-30,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q926784,,2024-02-16,Móra d’Ebre
BITECA geoid 1125,GEOGRAPHY*NAME_CLASS*U,Tunis,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-02,AVENOZA,,,,,,,Tunis
BITECA geoid 1126,GEOGRAPHY*NAME_CLASS*U,Genova,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-02,AVENOZA,2008-12-18,SORIANO,,,,,Genova
BITECA geoid 1127,GEOGRAPHY*NAME_CLASS*U,Sant Feliu de Guíxols,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-03,AVENOZA,2008-12-18,SORIANO,,,,,Sant Feliu de Guíxols
BITECA geoid 1129,GEOGRAPHY*NAME_CLASS*U,Ducat de Gallese,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-04,AVENOZA,2024-05-16,SORIANO,,,,,Ducat de Gallese (ducat)
BITECA geoid 1130,GEOGRAPHY*NAME_CLASS*U,Sainte-Radegonde-en-Touraine,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1462,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q3464400,,,,,,,,,,,,,,,,1991-05-05,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3464400,,2024-02-06,Sainte-Radegonde-en-Touraine
BITECA geoid 1131,GEOGRAPHY*NAME_CLASS*U,Osca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-05,AVENOZA,1999-09-06,AVENOZA,,,,,Osca
BITECA geoid 1132,GEOGRAPHY*NAME_CLASS*U,Castelló d’Empúries,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-05,AVENOZA,,,,,,,Castelló d’Empúries
BITECA geoid 1133,GEOGRAPHY*NAME_CLASS*U,Escriche,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-06,AVENOZA,2024-06-11,TRIADO,,,,,Escriche
BITECA geoid 1134,GEOGRAPHY*NAME_CLASS*U,Église de Saint-Pierre de Montpellier,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-06,AVENOZA,2024-02-06,SORIANO,,,,,Église de Saint-Pierre de Montpellier (Altres)
BITECA geoid 1135,GEOGRAPHY*NAME_CLASS*U,Bagà,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-06,AVENOZA,,,,,,,Bagà
BITECA geoid 1136,GEOGRAPHY*NAME_CLASS*U,Sant Julià de Montseny,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-07,AVENOZA,,,,,,,Sant Julià de Montseny
BITECA geoid 1137,GEOGRAPHY*NAME_CLASS*U,Capmany,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-07,AVENOZA,,,,,,,Capmany
BITECA geoid 1138,GEOGRAPHY*NAME_CLASS*U,Haute Loire,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-07,AVENOZA,,,,,,,Haute Loire (regió)
BITECA geoid 1139,GEOGRAPHY*NAME_CLASS*U,Carpentras,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-07,AVENOZA,2013-04-13,AVENOZA,,,,,Carpentras
BITECA geoid 1140,GEOGRAPHY*NAME_CLASS*U,France,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-13,AVENOZA,2008-12-18,SORIANO,,,,,France (regne)
BITECA geoid 1141,GEOGRAPHY*NAME_CLASS*U,Padova,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q617,,,,,,,,,,,,,,,,1991-05-13,AVENOZA,2021-09-29,SORIANO,,,,,Padova
BITECA geoid 1142,GEOGRAPHY*NAME_CLASS*U,Espanya,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-13,AVENOZA,2024-06-11,TRIADO,,,,,Espanya (estat)
BITECA geoid 1143,GEOGRAPHY*NAME_CLASS*U,Mallorca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,,,,,,,Mallorca (regne)
BITECA geoid 1144,GEOGRAPHY*NAME_CLASS*U,Perelada,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2022-09-16,SORIANO,,,,,Perelada
BITECA geoid 1145,GEOGRAPHY*NAME_CLASS*U,Eivissa,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2012-07-20,AVENOZA,,,,,Eivissa (illa / illes)
BITECA geoid 1146,GEOGRAPHY*NAME_CLASS*U,Sicilia,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2008-12-18,SORIANO,,,,,Sicilia (illa / illes)
BITECA geoid 1147,GEOGRAPHY*NAME_CLASS*U,Gerba,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2024-06-11,TRIADO,,,,,Gerba (illa / illes)
BITECA geoid 1148,GEOGRAPHY*NAME_CLASS*U,Quèrquens,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2024-06-11,TRIADO,,,,,Quèrquens (illa / illes)
BITECA geoid 1149,GEOGRAPHY*NAME_CLASS*U,Calàbria,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,,,,,,,Calàbria (regió)
BITECA geoid 1150,GEOGRAPHY*NAME_CLASS*U,Scalea,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,,,,,,,Scalea
BITECA geoid 1151,GEOGRAPHY*NAME_CLASS*U,Comtat de Cocentaina,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2024-05-06,TRIADO,,,,,Comtat de Cocentaina (comtat)
BITECA geoid 1152,GEOGRAPHY*NAME_CLASS*U,Türkiye,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2022-09-16,SORIANO,,,,,Türkiye (nació)
BITECA geoid 1153,GEOGRAPHY*NAME_CLASS*U,Adrianàpolis,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1152,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2013-04-13,AVENOZA,,,,,Adrianàpolis
BITECA geoid 1154,GEOGRAPHY*NAME_CLASS*U,Costera,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2024-06-11,TRIADO,,,,,Costera (comarca)
BITECA geoid 1155,GEOGRAPHY*NAME_CLASS*U,Murcia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2008-12-18,SORIANO,,,,,Murcia
BITECA geoid 1156,GEOGRAPHY*NAME_CLASS*U,Murcia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2008-12-18,SORIANO,,,,,Murcia (regne)
BITECA geoid 1157,GEOGRAPHY*NAME_CLASS*U,Marquesat de Mondéjar,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*W,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1478,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1253099,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1253099,,2024-02-16,Marquesat de Mondéjar (marquesat)
BITECA geoid 1158,GEOGRAPHY*NAME_CLASS*U,Figueruelas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-14,AVENOZA,,,,,,,Figueruelas
BITECA geoid 1160,GEOGRAPHY*NAME_CLASS*U,Canet d’En Berenguer,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1163,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1904015,,,,,,,,,,,,,,,,1991-05-15,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1904015,,2024-02-16,Canet d’En Berenguer
BITECA geoid 1161,GEOGRAPHY*NAME_CLASS*U,Montearagón,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q1641360,,,,,,,,,,,,,,,,1991-05-15,AVENOZA,2024-02-08,SORIANO,,,,,Montearagón
