INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITAGAP insid 5242,INSTITUTIONS*NAME_CLASS*U,Ordem de São Paulo Primeiro Eremita da Congregação da Serra de Ossa (OSPPE),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,,,,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 1074,,,,,,,,BITAGAP bibid 22878,9,26,Q9626847,,,,,,,,BITAGAP subid 1479,,,,,,,,2013-01-07,ASKINS,2024-06-30,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q9626847,,2021-12-14,Ordem de São Paulo Primeiro Eremita da Congregação da Serra de Ossa (OSPPE)
BITAGAP insid 5243,INSTITUTIONS*NAME_CLASS*U,Ordem dos Cónegos Regulares de Santo Sepulcro,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,,,,,,,,,,,,,,,,,,,,BITAGAP bibid 23031,,213-16,Q9104979,,,,,,,,BITAGAP subid 1479,,,,,,,,2013-01-07,ASKINS,2024-06-02,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Ordem_Equestre_do_Santo_Sepulcro_de_Jerusal%C3%A9m,história,2024-06-01,Ordem dos Cónegos Regulares de Santo Sepulcro
BITAGAP insid 5244,INSTITUTIONS*NAME_CLASS*U,Ordem dos Cónegos Regulares de Santo Antão,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,,,,,,,,,,,,,,,,,,,,BITAGAP bibid 10560,,217-22,,,,,,,,,BITAGAP subid 1479,,,,,,,,2013-01-07,ASKINS,2021-02-16,SHARRER,,,,,Ordem dos Cónegos Regulares de Santo Antão
BITAGAP insid 5245,INSTITUTIONS*NAME_CLASS*U,Ordem dos Cónegos Regulares Premonstratenses (OPraem),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1120,,,,Wikidata,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,,,,,,,,,,,,,,,,,,,,BITAGAP bibid 10560,,223-30,Q339332,,,,,,,,BITAGAP subid 1479,,,,,,"{I}Estatutos{/I}, 1135, 1236-38, 1290 e 1505<br />",,2013-01-07,ASKINS,2021-12-14,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q339332,,2021-12-14,Ordem dos Cónegos Regulares Premonstratenses (OPraem)
BITAGAP insid 5246,INSTITUTIONS*NAME_CLASS*U,Ordem dos Cónegos Regulares de Roncesvales,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1127,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1769,,,,,,,,,,,,,,,,,BITAGAP bibid 10560,,231-34,,,,,,,,,BITAGAP subid 1479,,,,,,"{I}Estatutos{/I}, 1287.<br />",,2013-01-07,ASKINS,2024-06-30,SCHAFFER,,,,,Roncesvales (vale): Ordem dos Cónegos Regulares de Roncesvales
BITAGAP insid 5247,INSTITUTIONS*NAME_CLASS*U,Ordem dos Mercedários (OdeM),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,,,,,,,,,,,,,,,,,,,,BITAGAP bibid 10560,,449-54,Q770186,,,,,,,,BITAGAP subid 1479,,,,,,{I}Contistuições{/I} 1272 e 1327. {I}Regra de Santo Agostinho{/I} 1235<br />,,2013-01-07,ASKINS,2021-12-14,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q770186,,2021-12-14,Ordem dos Mercedários (OdeM)
BITAGAP insid 5248,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Bento da Avé Maria (OSB),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,Obras terminadas,,,,1518,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1002,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5224,,,,,,,,BITAGAP bibid 10560,,87-88,Q10332637,,,,,,BITAGAP bioid 1022,,BITAGAP subid 1483,,,,,,,,2013-01-08,ASKINS,2022-10-09,ASKINS,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q10332637,,2021-12-14,Porto: Mosteiro de São Bento da Avé Maria (OSB)
BITAGAP insid 5249,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Cristóvão (OSB),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2273,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5224,,,,,,,,BITAGAP bibid 10560,,79=80,,,,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-08,ASKINS,2024-06-19,SHARRER,,,,,Rio Tinto: Mosteiro de São Cristóvão (OSB)
BITAGAP insid 5250,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Miguel (CRSA),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1070,?,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2276,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5225,,,,,,,,BITAGAP bibid 10560,,184,Q10332641,INSTITUTIONS*RELATED_MANCLASS*D,BITAGAP manid 3126,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-08,ASKINS,2021-12-14,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q10332641,,2021-12-14,Vilarinho: Mosteiro de São Miguel (CRSA)
BITAGAP insid 5251,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Pedro de Pedroso (OSB),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1046,ad quem,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2220,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5224,,,,,,,,BITAGAP bibid 15184,29,303-14,,INSTITUTIONS*RELATED_MANCLASS*D,BITAGAP manid 5626,,,,BITAGAP bioid 6189,,BITAGAP subid 1483,,,,,,,,2013-01-08,ASKINS,2019-04-23,ASKINS,,,,,Mosteiro de São Pedro de Pedroso (OSB)
BITAGAP insid 5252,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Simão (CRSA),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1069,,1082,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2277,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5225,,,,,,,,BITAGAP bibid 10560,,197-98,Q74474085,INSTITUTIONS*RELATED_MANCLASS*D,BITAGAP manid 4424,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-08,ASKINS,2024-06-29,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q74474085,,2021-12-15,Junqueira: Mosteiro de São Simão (CRSA)
BITAGAP insid 5253,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Salvador (CRSA),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1027,ad quem,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1702,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5225,,,,,,,,BITAGAP bibid 10560,,194-95,Q66814691,INSTITUTIONS*RELATED_MANCLASS*D,BITAGAP manid 3573,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-09,ASKINS,2024-07-09,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://digitarq.arquivos.pt/details?id=1458715,história,2021-12-15,Moreira [Maia]: Mosteiro de São Salvador (CRSA)
BITAGAP insid 5254,INSTITUTIONS*NAME_CLASS*U,Convento de Nossa Senhora da Natividade (OC),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1559,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1065,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 3383,,,,,,,,BITAGAP bibid 10560,,418,Q74473667,,,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-09,ASKINS,2024-06-19,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q74473667,,2021-12-15,Tentúgal: Convento de Nossa Senhora da Natividade (OC)
BITAGAP insid 5256,INSTITUTIONS*NAME_CLASS*U,Convento de Santo António da Castanheira (OFM),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1395,,1405,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1014,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5226,?,,,,,,,BITAGAP bibid 1532,5,155,,,,,,,,,BITAGAP subid 1457,,,,,,,,2013-01-16,ASKINS,2024-06-19,SHARRER,,,,,Vila Franca de Xira: Convento de Santo António da Castanheira (OFM)
BITAGAP insid 5257,INSTITUTIONS*NAME_CLASS*U,Convento de São Francisco (OFM),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1216,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1359,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5226,,,,,,,,BITAGAP bibid 2079,6,118-19,Q9872018,,,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-16,ASKINS,2024-06-19,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q9872018,,2021-12-15,Alenquer: Convento de São Francisco (OFM)
BITAGAP insid 5258,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Santa Marinha da Costa (OSH),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1154,ca.,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1005,(Guimarães - Costa),,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5227,,,,,,,,BITAGAP bibid 15105,16,330,Q10352203,,,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-16,ASKINS,2024-06-19,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q10352203,,2021-12-15,Braga: Mosteiro de Santa Marinha da Costa (OSH)
BITAGAP insid 5259,INSTITUTIONS*NAME_CLASS*U,Convento de Nossa Senhora do Loreto,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1572,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2281,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5226,,,,,,,,BITAGAP bibid 15105,16,333-35,Q120938691,,,,,,,,BITAGAP subid 1483,,,,,,,,2013-01-16,ASKINS,2024-06-19,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q120938691,história,2024-06-01,Vila Nova da Barquinha: Convento de Nossa Senhora do Loreto
BITAGAP insid 5260,INSTITUTIONS*NAME_CLASS*U,Marqueses de Gouveia [Biblioteca],,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*PART,INSTITUTIONS*TYPE*6,,,,,,,,,,,,,,,,,,,,BITAGAP bibid 15150,,,,,,,,,,,,,,,,,Parecer ser da biblioteca os manuscritos 1631 - 1635 dos Manuscritos da Livraria<br />do Torre do Tombo [a verificar].,,2013-01-29,ASKINS,2019-02-05,ASKINS,,,,,Marqueses de Gouveia [Biblioteca]
BITAGAP insid 5262,INSTITUTIONS*NAME_CLASS*U,Monasterio de Santa María la Real de las Huelgas,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1181,,,,Wikidata,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2286,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5223,,,,,,,,BITAGAP bibid 22953,,,Q1539949,,,,,,,,BITAGAP subid 1483,,,,,,,,2013-03-26,ASKINS,2021-12-15,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1539949,,2021-12-15,Huelgas [Burgos]: Monasterio de Santa María la Real de las Huelgas
BITAGAP insid 5263,INSTITUTIONS*NAME_CLASS*U,Concello de Allariz,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CIVI,INSTITUTIONS*TYPE*24,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-30,ASKINS,2013-04-30,ASKINS,,,,,Concello de Allariz
BITAGAP insid 5264,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Maria Maior,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1325,,1350,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*31,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1170,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5942,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*TRA,BITAGAP bibid 15531,,passim,Q5993993,,,,,,BITAGAP bioid 1083,,BITAGAP subid 1483,,,,,,"1) Não deve ser confundida com a Igreja de Santa Maria de Abade de Neiva (insid 5449), também localizada em Barcelos.<br /><br />2) BITAGAP insid 7933 foi eliminado por ser duplicado.",,2013-05-23,ASKINS,2024-07-21,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q5993993,,2021-12-15,Barcelos: Igreja de Santa Maria Maior
BITAGAP insid 5265,INSTITUTIONS*NAME_CLASS*U,Livraria do Estudo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*EDUCACIONAL,INSTITUTIONS*TYPE*6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-26,ASKINS,,,,,,,Livraria do Estudo
BITAGAP insid 5266,INSTITUTIONS*NAME_CLASS*U,Convento de Santa Clara,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1008,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 1086,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*TRA,BITAGAP bibid 22953,,87-88,Q17117697,,,,,,,,BITAGAP subid 1420,,,,,,,,2013-05-27,ASKINS,2024-06-19,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q17117697,,2021-12-18,Évora: Convento de Santa Clara
BITAGAP insid 5267,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Santa Maria de Aguiar,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1174,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,da par de,BITAGAP geoid 1334,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5223,,,,,,,,BITAGAP bibid 18061,5,336-37,Q1774933,,,,,,,,BITAGAP subid 1007,,,,,,,,2013-06-03,ASKINS,2022-09-09,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1774933,história do mosteiro,2021-12-18,Castelo Rodrigo: Mosteiro de Santa Maria de Aguiar
BITAGAP insid 5268,INSTITUTIONS*NAME_CLASS*U,Confraria de Nossa Senhora da Anunciada,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1071,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 1103,,,,,,,,BITAGAP bibid 11871,5,20,,,,,,,,BITAGAP geoid 1071,BITAGAP subid 1299,,,,,,,,2013-06-06,ASKINS,2024-01-22,ASKINS,,,,,Setúbal: Confraria de Nossa Senhora da Anunciada
BITAGAP insid 5269,INSTITUTIONS*NAME_CLASS*U,Convento de Santos-o-Novo,,1490,antes de,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 3004,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 1103,,,,,,,,BITAGAP bibid 1266,6,108,Cap. 42,,,,,,,BITAGAP geoid 3003,BITAGAP subid 1007,,,,,,"1) Ver na DigitArq, o código de referência PT/TT/MSN com outros documentos na Gaveta 21, da Torre do Tombo.<br /><br />2) Mandado construir por D. João II, sobre a antiga Ermida de Nossa Senhora do Paraíso [Xabregas], dadas as pequenas dimensões do Mosteiro de Santos-o-Velho.<br /><br />",,2013-06-06,ASKINS,2024-06-27,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://digitarq.arquivos.pt/details?id=4248850,"Lista: Documentos diversos, na Torre do Tombo",2021-12-18,Xabregas (lugar - local): Convento de Santos-o-Novo
BITAGAP insid 5270,INSTITUTIONS*NAME_CLASS*U,San Salvador de Bastavales,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*23,INSTITUTIONS*RELATED_GEOCLASS*L,10 kms de,BITAGAP geoid 1021,,,,,,,,,,,,,,,,,BITAGAP bibid 15233,,63-64,,,,,,,,,,,,,,,,,2013-06-14,ASKINS,2021-08-13,SHARRER,,,,,Santiago de Compostela: San Salvador de Bastavales
BITAGAP insid 5271,INSTITUTIONS*NAME_CLASS*U,"Benavente, Archivo de los Condes de",,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*PART,INSTITUTIONS*TYPE*21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-16,ASKINS,2024-04-14,SCHAFFER,,,,,"Benavente, Archivo de los Condes de"
BITAGAP insid 5272,INSTITUTIONS*NAME_CLASS*U,Junta da Paróquia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*16,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-19,ASKINS,2024-01-22,ASKINS,,,,,Ericeira: Junta da Paróquia
BITAGAP insid 5273,INSTITUTIONS*NAME_CLASS*U,"Ericeira, Santa Casa da Misericórdia da",,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-19,ASKINS,2024-01-22,ASKINS,,,,,"Ericeira, Santa Casa da Misericórdia da"
BITAGAP insid 5274,INSTITUTIONS*NAME_CLASS*U,Archivo Ericeirense,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-19,ASKINS,,,,,,,Archivo Ericeirense
BITAGAP insid 5275,INSTITUTIONS*NAME_CLASS*U,Concelho de Funchal,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CIVI,INSTITUTIONS*TYPE*16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-03,ASKINS,,,,,,,Concelho de Funchal
BITAGAP insid 5276,INSTITUTIONS*NAME_CLASS*U,Mosteiro de São Domingos (OP),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1270,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1010,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5222,,,,,,,,BITAGAP bibid 1532,5,95,,,,,,,,,BITAGAP subid 1524,,,,,,,,2013-09-05,ASKINS,2024-06-27,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=1896,,2024-06-27,Guimarães: Mosteiro de São Domingos (OP)
BITAGAP insid 5277,INSTITUTIONS*NAME_CLASS*U,Cabido da Sé de Lisboa (Biblioteca),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*6,,,,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5303,,,,,,,,BITAGAP bibid 18400,,,,,,,,,,,,,,,,,,,2013-09-11,ASKINS,2024-06-13,SCHAFFER,,,,,Cabido da Sé de Lisboa (Biblioteca)
BITAGAP insid 5278,INSTITUTIONS*NAME_CLASS*U,Paço Arquiepiscopal [Arquivo],,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*21,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1005,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*TRA,BITAGAP bibid 19133,11,277-92,,,,,,,,,,,,,,,,,2013-09-12,ASKINS,2024-04-14,SCHAFFER,,,,,Braga: Paço Arquiepiscopal [Arquivo]
BITAGAP insid 5279,INSTITUTIONS*NAME_CLASS*U,Igreja de São Roque,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Companhia de Jesus,,2013-10-29,ASKINS,2024-01-22,ASKINS,,,,,Lisboa: Igreja de São Roque
BITAGAP insid 5280,INSTITUTIONS*NAME_CLASS*U,Universidade de Coimbra - Faculdade de Letras,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*EDUCACIONAL,INSTITUTIONS*TYPE*10,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-29,ASKINS,2024-03-17,ASKINS,,,,,Universidade de Coimbra - Faculdade de Letras
BITAGAP insid 5281,INSTITUTIONS*NAME_CLASS*U,Convento de São Francisco,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1228,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1061,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5226,,,,,,,,BITAGAP bibid 18145,,236,,,,,,,,,BITAGAP subid 1007,,,,,,,,2013-11-14,ASKINS,2024-06-19,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,http://digitarq.adptg.dgarq.gov.pt/details?id=1001113,,,Portalegre: Convento de São Francisco
BITAGAP insid 5282,INSTITUTIONS*NAME_CLASS*U,Academia Portuguesa da História,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CULT,INSTITUTIONS*TYPE*12,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-15,ASKINS,,,,,,,Lisboa: Academia Portuguesa da História
BITAGAP insid 5283,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Armeses,?,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1106,ca.,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 8295,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 8650,,,,,,,,,,,,,,,,,,,,,,,,,Extinto<br />,,2013-12-20,ASKINS,2024-06-27,SHARRER,,,,,Maside: Mosteiro de Armeses
BITAGAP insid 5284,INSTITUTIONS*NAME_CLASS*U,Convento de San Bento [Arquivo],,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*21,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2083,,,,,,,,,,,,,,,,,BITAGAP bibid 15573,12,237,Apêndice,,,,,,,,,,,,,,,,2013-12-20,ASKINS,2024-04-14,SCHAFFER,,,,,Alcántara: Convento de San Bento [Arquivo]
